-5	-5	1.729556405e-162
-5	-4.900990099	8.016590467e-158
-5	-4.801980198	2.772966973e-153
-5	-4.702970297	7.170286505e-149
-5	-4.603960396	1.388498105e-144
-5	-4.504950495	2.017419134e-140
-5	-4.405940594	2.203741222e-136
-5	-4.306930693	1.813669557e-132
-5	-4.207920792	1.127087625e-128
-5	-4.108910891	5.301254702e-125
-5	-4.00990099	1.891875509e-121
-5	-3.910891089	5.135985185e-118
-5	-3.811881188	1.063532276e-114
-5	-3.712871287	1.684637275e-111
-5	-3.613861386	2.047290071e-108
-5	-3.514851485	1.914757045e-105
-5	-3.415841584	1.382639985e-102
-5	-3.316831683	7.73430049e-100
-5	-3.217821782	3.363255144e-97
-5	-3.118811881	1.141011168e-94
-5	-3.01980198	3.031297526e-92
-5	-2.920792079	6.330590433e-90
-5	-2.821782178	1.04340804e-87
-5	-2.722772277	1.362768375e-85
-5	-2.623762376	1.416297524e-83
-5	-2.524752475	1.176244332e-81
-5	-2.425742574	7.840292049e-80
-5	-2.326732673	4.212789594e-78
-5	-2.227722772	1.832930284e-76
-5	-2.128712871	6.486570128e-75
-5	-2.02970297	1.875613901e-73
-5	-1.930693069	4.451451007e-72
-5	-1.831683168	8.710777131e-71
-5	-1.732673267	1.41177312e-69
-5	-1.633663366	1.903533393e-68
-5	-1.534653465	2.144611071e-67
-5	-1.435643564	2.027655542e-66
-5	-1.336633663	1.615521734e-65
-5	-1.237623762	1.089080212e-64
-5	-1.138613861	6.236207234e-64
-5	-1.03960396	3.044383842e-63
-5	-0.9405940594	1.271482212e-62
-5	-0.8415841584	4.557915519e-62
-5	-0.7425742574	1.406598506e-61
-5	-0.6435643564	3.747186915e-61
-5	-0.5445544554	8.638284293e-61
-5	-0.4455445545	1.726858075e-60
-5	-0.3465346535	2.998959079e-60
-5	-0.2475247525	4.531048003e-60
-5	-0.1485148515	5.962349804e-60
-5	-0.0495049505	6.838275716e-60
-5	0.0495049505	6.838275716e-60
-5	0.1485148515	5.962349804e-60
-5	0.2475247525	4.531048003e-60
-5	0.3465346535	2.998959079e-60
-5	0.4455445545	1.726858075e-60
-5	0.5445544554	8.638284293e-61
-5	0.6435643564	3.747186915e-61
-5	0.7425742574	1.406598506e-61
-5	0.8415841584	4.557915519e-62
-5	0.9405940594	1.271482212e-62
-5	1.03960396	3.044383842e-63
-5	1.138613861	6.236207234e-64
-5	1.237623762	1.089080212e-64
-5	1.336633663	1.615521734e-65
-5	1.435643564	2.027655542e-66
-5	1.534653465	2.144611071e-67
-5	1.633663366	1.903533393e-68
-5	1.732673267	1.41177312e-69
-5	1.831683168	8.710777131e-71
-5	1.930693069	4.451451007e-72
-5	2.02970297	1.875613901e-73
-5	2.128712871	6.486570128e-75
-5	2.227722772	1.832930284e-76
-5	2.326732673	4.212789594e-78
-5	2.425742574	7.840292049e-80
-5	2.524752475	1.176244332e-81
-5	2.623762376	1.416297524e-83
-5	2.722772277	1.362768375e-85
-5	2.821782178	1.04340804e-87
-5	2.920792079	6.330590433e-90
-5	3.01980198	3.031297526e-92
-5	3.118811881	1.141011168e-94
-5	3.217821782	3.363255144e-97
-5	3.316831683	7.73430049e-100
-5	3.415841584	1.382639985e-102
-5	3.514851485	1.914757045e-105
-5	3.613861386	2.047290071e-108
-5	3.712871287	1.684637275e-111
-5	3.811881188	1.063532276e-114
-5	3.910891089	5.135985185e-118
-5	4.00990099	1.891875509e-121
-5	4.108910891	5.301254702e-125
-5	4.207920792	1.127087625e-128
-5	4.306930693	1.813669557e-132
-5	4.405940594	2.203741222e-136
-5	4.504950495	2.017419134e-140
-5	4.603960396	1.388498105e-144
-5	4.702970297	7.170286505e-149
-5	4.801980198	2.772966973e-153
-5	4.900990099	8.016590467e-158

-4.900990099	-5	8.129931422e-158
-4.900990099	-4.900990099	3.47834942e-153
-4.900990099	-4.801980198	1.108821872e-148
-4.900990099	-4.702970297	2.638098978e-144
-4.900990099	-4.603960396	4.69293885e-140
-4.900990099	-4.504950495	6.253944961e-136
-4.900990099	-4.405940594	6.256020848e-132
-4.900990099	-4.306930693	4.707684839e-128
-4.900990099	-4.207920792	2.670938047e-124
-4.900990099	-4.108910891	1.145257936e-120
-4.900990099	-4.00990099	3.720632571e-117
-4.900990099	-3.910891089	9.182302227e-114
-4.900990099	-3.811881188	1.726285707e-110
-4.900990099	-3.712871287	2.47949742e-107
-4.900990099	-3.613861386	2.729151181e-104
-4.900990099	-3.514851485	2.309338298e-101
-4.900990099	-3.415841584	1.507255854e-98
-4.900990099	-3.316831683	7.614293947e-96
-4.900990099	-3.217821782	2.98799136e-93
-4.900990099	-3.118811881	9.142378337e-91
-4.900990099	-3.01980198	2.189527957e-88
-4.900990099	-2.920792079	4.12089124e-86
-4.900990099	-2.821782178	6.1203123e-84
-4.900990099	-2.722772277	7.203476014e-82
-4.900990099	-2.623762376	6.74822877e-80
-4.900990099	-2.524752475	5.054225588e-78
-4.900990099	-2.425742574	3.040290651e-76
-4.900990099	-2.326732673	1.475656281e-74
-4.900990099	-2.227722772	5.806422341e-73
-4.900990099	-2.128712871	1.861025415e-71
-4.900990099	-2.02970297	4.882018317e-70
-4.900990099	-1.930693069	1.053274256e-68
-4.900990099	-1.831683168	1.877889382e-67
-4.900990099	-1.732673267	2.780144876e-66
-4.900990099	-1.633663366	3.43397724e-65
-4.900990099	-1.534653465	3.555451403e-64
-4.900990099	-1.435643564	3.099950244e-63
-4.900990099	-1.336633663	2.286241844e-62
-4.900990099	-1.237623762	1.432452466e-61
-4.900990099	-1.138613861	7.656652416e-61
-4.900990099	-1.03960396	3.505289398e-60
-4.900990099	-0.9405940594	1.37963702e-59
-4.900990099	-0.8415841584	4.684731816e-59
-4.900990099	-0.7425742574	1.376857375e-58
-4.900990099	-0.6435643564	3.512814565e-58
-4.900990099	-0.5445544554	7.80053046e-58
-4.900990099	-0.4455445545	1.511090667e-57
-4.900990099	-0.3465346535	2.558560968e-57
-4.900990099	-0.2475247525	3.792461817e-57
-4.900990099	-0.1485148515	4.927001944e-57
-4.900990099	-0.0495049505	5.614700239e-57
-4.900990099	0.0495049505	5.614700239e-57
-4.900990099	0.1485148515	4.927001944e-57
