1 0.905256331214366 0.00100544003089565 2.08287887397929 0.00210162333217052
2 0.84466217628344 3.74020410173037e-05 1.53437519269571 0.000182305060798833
4 0.90506593287563 0.000273942941108265 1.1458861467812 0.00063125171969476
8 1.08212660636961 0.000732560954167751 0.797912366410766 0.00129611834266132
16 1.14833217132633 9.08275122489926e-05 0.531173368569298 0.000193355594375225
32 1.16099567307141 3.83258926247172e-05 0.373552454223435 8.1665589247403e-05
64 1.16650703332189 1.8988651750048e-05 0.263615666348799 4.04678189633538e-05
128 1.1691362773584 9.60686270891154e-06 0.186231446965289 2.04745071460517e-05
256 1.17042231809001 4.94930294426256e-06 0.13162674151836 1.05473801426861e-05
512 1.17105821350903 2.58568675309549e-06 0.0930562893770175 5.50900263452764e-06
1024 1.17137428595582 1.2884889418147e-06 0.0657899634922114 2.74401714566708e-06
2048 1.17153220770213 7.00268824930771e-07 0.0465188825471674 1.48962493569981e-06
