200.001	0.000855904
200.012	0.0110013
200.029	0.0173028
200.029	5.39436e-05
200.031	0.0019588
200.047	0.0161957
200.048	0.000597104
200.053	0.00551608
200.061	0.00771056
200.064	0.00231186
200.066	0.0023811
200.068	0.0020499
200.073	0.00516483
200.076	0.00262954
200.079	0.00319238
200.08	0.000670149
200.09	0.0102346
200.09	0.000186338
200.094	0.00421744
200.096	0.00212385
200.108	0.0120387
200.109	0.000759833
200.113	0.00412498
200.114	0.000712779
200.114	0.000495684
200.123	0.00830623
200.125	0.00181462
200.125	0.000264954
200.126	0.00124597
200.126	8.04189e-05
200.127	0.000830792
200.131	0.00432543
200.134	0.00258218
200.136	0.0018659
200.142	0.00581918
200.143	0.00110668
200.148	0.00489125
200.15	0.00235616
200.155	0.00487971
200.156	0.00140311
200.156	0.000110381
200.156	0.000116543
200.168	0.0111458
200.18	0.012784
200.181	0.000276136
200.182	0.00111552
200.189	0.00676224
200.199	0.0100008
200.199	0.000250362
200.205	0.00650846
200.211	0.005378
200.211	0.000171392
200.217	0.00593349
200.217	6.06524e-05
200.221	0.00378462
200.225	0.00453225
200.229	0.00332708
200.231	0.00269512
200.232	0.00125859
200.238	0.00532741
200.238	0.000678683
200.239	0.000777312
200.24	0.000877932
200.26	0.0195293
200.275	0.0155541
200.28	0.00460052
200.287	0.0069855
200.301	0.0139269
200.301	0.000719481
200.324	0.0223456
200.326	0.00235179
200.326	2.76758e-05
200.327	0.00124578
200.335	0.00717963
200.349	0.0147475
200.353	0.0034014
200.353	0.000300288
200.359	0.00584173
200.37	0.011486
200.376	0.00520365
200.378	0.00221328
200.378	0.00010291
200.381	0.00287488
200.39	0.00924876
200.394	0.00360954
200.405	0.0111136
200.406	0.00114433
200.409	0.00318166
200.417	0.00831162
200.418	0.000122997
200.421	0.00324207
200.421	0.000570986
200.422	0.000419645
200.424	0.00244856
200.426	0.00141552
200.426	8.60979e-06
200.431	0.00559643
200.439	0.00760226
200.453	0.014136
200.461	0.00815759
200.469	0.007522
200.483	0.013944
200.486	0.00332934
200.488	0.00244926
200.519	0.0306934
200.521	0.00217759
200.522	0.00102447
200.524	0.00215198
200.531	0.00654041
200.532	0.00145127
200.544	0.0113444
200.546	0.0025354
200.549	0.00253444
200.557	0.00785369
200.564	0.00685426
200.569	0.00579852
200.575	0.00588813
200.58	0.00441363
200.583	0.00353894
200.583	0.00017994
200.588	0.00489375
200.59	0.00199165
200.604	0.0142828
200.606	0.00114373
200.606	0.00030754
200.606	0.000484364
200.608	0.00123092
200.608	0.000591689
200.614	0.00555467
200.619	0.00529307
200.62	0.000794109
200.624	0.00401048
200.644	0.020285
200.646	0.00151277
200.657	0.0112279
200.658	0.000898739
200.662	0.00379147
200.662	0.000447515
200.675	0.0126212
200.679	0.004619
200.687	0.00811302
200.687	4.81075e-05
200.688	0.000306073
200.689	0.00136722
200.695	0.00633562
200.714	0.0188489
200.717	0.00250268
200.735	0.0177724
200.737	0.00216605
200.737	0.000675152
200.743	0.00532722
200.747	0.00385058
200.749	0.00283912
200.761	0.0120216
200.763	0.00158868
200.79	0.0268015
200.79	0.000141751
200.794	0.00377162
200.8	0.00616284
200.803	0.00290141
200.807	0.00418476
200.813	0.00609501
200.825	0.0113913
200.825	0.000410611
200.825	0.000113262
200.827	0.00217783
200.83	0.00258209
200.832	0.00250634
200.834	0.00128048
200.834	0.000147377
200.85	0.0163023
200.852	0.00238098
200.863	0.0103927
200.879	0.0166765
200.883	0.00305596
200.892	0.00980657
200.894	0.00135793
200.894	0.000393932
200.895	0.00138746
200.898	0.00232581
200.898	0.00046752
200.908	0.00930852
200.917	0.00955061
200.919	0.0023143
200.92	7.5115e-05
200.926	0.00689643
200.928	0.00178862
200.928	0.000137442
200.934	0.00521175
200.935	0.00113805
200.948	0.0135832
200.949	0.000805701
200.952	0.00268792
200.953	0.00083045
200.964	0.0116661
200.97	0.00571213
200.973	0.00322459
200.977	0.00386608
200.985	0.00794067
200.991	0.0057106
200.995	0.00416273
200.995	2.19312e-05
200.999	0.00417931
200.999	0.000137639
201	0.0007648
201.002	0.00181059
201.004	0.00186223
201.019	0.015664
201.032	0.0125633
201.039	0.0074055
201.045	0.00573344
201.046	0.000903901
201.049	0.00272692
201.049	5.62915e-05
201.055	0.00668426
201.059	0.00345918
201.059	0.000527737
201.062	0.00217667
201.067	0.00555451
201.078	0.0110718
201.084	0.00598565
201.088	0.00341939
201.102	0.01483
201.116	0.0134091
201.116	0.000533974
201.117	0.00103837
201.12	0.00306458
201.131	0.0106724
201.139	0.00806916
201.144	0.00466742
201.145	0.000819274
201.146	0.0012002
201.147	0.00139139
201.148	0.00105115
201.15	0.00159952
201.152	0.00232759
201.153	0.000811015
201.159	0.0054536
201.166	0.00750055
201.167	0.00105434
201.168	0.000970578
201.172	0.00435797
201.177	0.00447096
201.181	0.00450551
201.183	0.00138848
201.189	0.00664809
201.191	0.00133115
201.191	0.00070577
201.193	0.00190944
201.194	0.000746742
201.208	0.0135517
201.208	0.000656077
201.212	0.00333214
201.231	0.0193022
201.231	4.01088e-05
201.231	0.000255487
201.247	0.015519
201.248	0.00143872
201.255	0.00660607
201.261	0.00604478
201.263	0.00208612
201.272	0.00888142
201.281	0.0094025
201.284	0.00250411
201.286	0.00244785
201.292	0.00533306
201.295	0.00367525
201.3	0.00485569
201.31	0.0100014
201.317	0.00651552
201.317	0.000557472
201.318	0.000397721
201.319	0.0013092
201.322	0.00315102
201.324	0.00185298
201.336	0.0121162
201.357	0.021248
201.362	0.00472349
201.363	0.000727192
201.369	0.00622257
201.369	0.000188853
201.38	0.0106125
201.392	0.0118305
201.402	0.010557
