200.152	0.152002
200.321	0.16885
200.421	0.099976
200.569	0.148179
200.576	0.00651143
200.692	0.116596
200.781	0.0886815
200.973	0.191745
201	0.0274593
201.208	0.207754
201.287	0.0790724
201.496	0.209585
201.503	0.00694679
201.525	0.0220457
201.729	0.203184
201.763	0.0349108
201.99	0.226949
202	0.00955169
202.253	0.252879
202.263	0.0104733
202.438	0.174499
202.475	0.0375506
202.572	0.0963784
202.746	0.174464
202.765	0.018722
203	0.235035
203.008	0.00831017
203.219	0.210699
203.319	0.0997888
203.372	0.0536855
203.426	0.0530261
203.647	0.221426
203.729	0.0820939
203.801	0.0722178
204	0.198753
204.026	0.0261266
204.185	0.159091
204.307	0.122038
204.374	0.0668378
204.376	0.0016347
204.712	0.336127
204.722	0.010024
204.837	0.115554
205	0.162567
205.044	0.0438979
205.152	0.107604
205.242	0.0906633
205.326	0.0838899
205.429	0.103183
205.695	0.265483
205.797	0.101892
205.874	0.0769109
206	0.126476
206.062	0.0616245
206.118	0.0562388
206.177	0.0593495
206.276	0.0992785
206.484	0.207744
206.678	0.193393
206.871	0.193512
206.91	0.0383822
207	0.0904778
207.079	0.0793067
207.084	0.00499388
207.112	0.0280964
207.227	0.114638
207.539	0.31205
207.661	0.121489
207.945	0.284853
207.945	3.34591e-05
208	0.0545395
208.048	0.0477168
208.051	0.00309636
208.097	0.0461316
208.178	0.0807417
208.594	0.416102
208.644	0.049772
208.981	0.337679
208.983	0.00193168
209	0.0168286
209.017	0.0174006
209.02	0.00217615
209.115	0.0949623
209.128	0.0139051
209.627	0.498141
209.648	0.0217613
209.919	0.270413
209.984	0.0653023
210	0.0159376
210.017	0.0169608
210.079	0.0623467
210.093	0.0141827
210.132	0.0385997
210.61	0.47756
210.703	0.0931118
210.854	0.15172
210.951	0.0963162
211	0.0492019
211.03	0.0302762
211.053	0.0223149
211.15	0.0970066
211.167	0.017605
211.593	0.42555
211.757	0.164281
211.79	0.0333025
211.918	0.127271
211.981	0.063742
212	0.0186508
212.088	0.0881312
212.167	0.0789315
212.241	0.0736531
212.576	0.335178
212.726	0.150428
212.811	0.0848422
212.884	0.0733251
212.933	0.0480368
213	0.067474
213.124	0.123582
213.184	0.0609033
213.314	0.129546
213.559	0.245043
213.662	0.103364
213.851	0.189005
213.865	0.0137105
213.884	0.0186519
214	0.116194
214.159	0.158944
214.202	0.0429218
214.387	0.185285
214.542	0.155141
214.599	0.0563933
214.818	0.219785
214.835	0.0167184
214.919	0.0838164
215	0.0809952
215.194	0.194217
215.219	0.0249866
215.46	0.240871
215.526	0.0654723
215.535	0.00951355
215.786	0.250508
215.787	0.00110476
215.973	0.186044
216	0.0272828
216.229	0.229404
216.237	0.00709726
216.472	0.235064
216.509	0.0372753
216.533	0.0239662
216.738	0.205452
216.753	0.0144787
217	0.247263
217.026	0.0262923
217.254	0.227464
217.265	0.0107465
217.408	0.143693
217.492	0.0839737
217.605	0.113176
217.69	0.0845985
217.72	0.0300321
218	0.280024
218.08	0.0797312
218.271	0.19124
218.3	0.028545
218.345	0.0454382
218.476	0.130582
218.642	0.166194
218.678	0.0359652
218.687	0.00959054
219	0.312714
219.133	0.133035
219.282	0.148804
219.288	0.0063062
219.334	0.0462987
219.459	0.124497
219.594	0.134675
219.655	0.0610497
219.75	0.0951913
220	0.250143
220.186	0.186205
220.219	0.032644
220.305	0.08643
220.369	0.0640078
220.442	0.0730939
220.546	0.103219
220.622	0.0765141
220.822	0.199717
221	0.178169
221.156	0.155983
221.239	0.0832582
221.322	0.0831308
221.404	0.0816728
221.426	0.0218119
221.498	0.071825
221.59	0.0919492
221.894	0.303988
222	0.106381
222.093	0.0932412
222.292	0.198904
222.339	0.04728
222.439	0.0992938
222.45	0.0111419
222.557	0.107355
222.965	0.408007
223	0.0347769
223.031	0.0306226
223.345	0.314296
223.356	0.0115208
223.393	0.0364774
223.402	0.00922083
223.473	0.071173
223.525	0.0515591
223.968	0.443256
224	0.0318737
224.037	0.0366444
224.355	0.317866
224.373	0.0189036
224.377	0.00308624
224.398	0.0210612
224.493	0.0950292
224.508	0.0152289
224.906	0.397932
225	0.0942483
225.108	0.107884
225.307	0.199095
225.36	0.0531401
225.39	0.0302306
225.45	0.0597256
225.46	0.0103034
225.542	0.0818679
225.843	0.301251
226	0.156502
226.179	0.178944
226.26	0.0805992
226.344	0.0842303
226.407	0.0634737
226.428	0.0209867
226.502	0.0742274
226.577	0.0741315
226.781	0.204772
227	0.218635
227.212	0.212202
227.25	0.0376235
227.327	0.0776371
227.396	0.0686926
227.424	0.0279508
227.555	0.130614
227.611	0.0561382
227.719	0.108493
228	0.280649
228.165	0.164954
228.311	0.146232
228.321	0.00934324
228.364	0.0436128
228.441	0.0767843
228.607	0.165925
228.645	0.0381912
228.657	0.0124134
229	0.342544
229.118	0.1178
229.295	0.177143
229.332	0.0372505
229.391	0.0588627
229.458	0.0666517
229.596	0.137971
229.659	0.0631784
229.679	0.02029
230	0.320852
230.071	0.070739
230.279	0.207997
230.3	0.0215758
230.461	0.161098
230.474	0.0130433
230.711	0.236286
230.713	0.00243428
231	0.286826
231.024	0.0237703
231.263	0.238791
231.268	0.00593174
231.472	0.203985
231.491	0.0186824
231.532	0.0404291
231.747	0.215532
231.762	0.0153763
231.977	0.214396
232	0.0231066
232.237	0.236739
232.246	0.00968181
232.411	0.164631
232.508	0.0967785
232.602	0.0937665
232.781	0.179394
232.814	0.033142
232.93	0.115975
233	0.0698922
233.205	0.20505
233.23	0.025265
233.35	0.119427
233.524	0.174722
233.671	0.14697
233.815	0.14335
233.866	0.0508632
233.883	0.0177669
234	0.116587
234.173	0.173423
234.214	0.0408181
234.289	0.0743044
234.541	0.252514
234.741	0.20004
234.837	0.0957082
234.848	0.0116896
234.917	0.0685402
235	0.0829618
235.142	0.14186
235.198	0.0563413
235.227	0.0292633
235.558	0.330155
235.79	0.232674
235.811	0.0203052
235.882	0.071538
235.968	0.0861734
236	0.0316899
236.11	0.110359
236.166	0.0561375
236.182	0.0156971
236.574	0.39195
236.744	0.169725
236.88	0.136062
236.916	0.0357695
237	0.0843005
237.019	0.0194626
237.079	0.059458
237.106	0.026721
237.166	0.0605773
237.591	0.424412
237.698	0.1069
237.949	0.251564
237.949	9.16544e-05
238	0.0508131
238.045	0.0448992
238.048	0.00264508
238.07	0.0229523
238.15	0.0797803
238.607	0.456806
238.651	0.0441993
238.983	0.331317
238.984	0.00166903
239	0.0157316
239.016	0.0162295
239.018	0.00186619
239.121	0.103317
239.134	0.0129543
239.605	0.470754
239.623	0.0183782
239.924	0.30025
239.985	0.0612271
240	0.015024
240.016	0.0159376
240.087	0.0709949
240.118	0.031557
240.172	0.0537225
240.559	0.386835
240.64	0.0808332
240.863	0.223459
240.954	0.0904436
241	0.0462166
241.049	0.0492019
241.103	0.0534418
241.156	0.0529631
241.223	0.0672883
241.513	0.290165
241.656	0.143166
241.803	0.146814
