0.9	-1.00067601	-1
0.9045245424	-1.000688278	-1
0.9090033939	-1.00070079	-1
0.9134389753	-1.000713566	-1
0.9178336428	-1.00072663	-1
0.9221896913	-1.000740009	-1
0.9265093585	-1.00075373	-1
0.9307948278	-1.000767829	-1
0.935048232	-1.000782341	-1
0.9392716564	-1.00079731	-1
0.9434671421	-1.000812784	-1
0.9476366888	-1.000828821	-1
0.9517822581	-1.000845486	-1
0.9559057762	-1.000862859	-1
0.9600091369	-1.000881033	-1
0.9640942043	-1.000900122	-1
0.9681628155	-1.000920266	-1
0.9722167833	-1.000941642	-1
0.9762578988	-1.000964472	-1
0.9802879339	-1.000989052	-1
0.9843086439	-1.001015776	-1
0.9883217702	-1.000473646	-1
0.9923290422	-1.000568021	-1
0.9963321802	-1.000671855	-1
1.000332898	-1.000787752	-1.000000222
1.004332904	-1.000919356	-1.000037386
1.008333905	-1.001071787	-1.000137762
1.012337609	-1.001252053	-1.000300734
1.016345725	-1.001535293	-1.000525806
1.020359968	-1.001757712	-1.000812596
1.024382061	-1.002058999	-1.001160839
1.028413736	-1.002432994	-1.001570377
1.032456736	-1.002874177	-1.002041167
1.036512821	-1.003380074	-1.002573272
1.040583766	-1.003949796	-1.003166864
1.044671368	-1.004583101	-1.003822224
1.048777443	-1.005280058	-1.00453974
1.052903834	-1.006040935	-1.005319908
1.05705241	-1.006866163	-1.006163333
1.06122507	-1.00775632	-1.007070733
1.065423747	-1.00871212	-1.008042932
1.069650407	-1.009734411	-1.009080873
1.073907056	-1.010824171	-1.010185609
1.07819574	-1.011982505	-1.011358314
1.08251855	-1.013210652	-1.012600281
1.086877623	-1.01450998	-1.013912928
1.091275146	-1.015881989	-1.015297797
1.095713361	-1.017328317	-1.016756565
