-1.075	1.27969e-08
-1.0625	3.15578e-08
-1.05	7.59057e-08
-1.0375	1.78087e-07
-1.025	4.07577e-07
-1.0125	9.09976e-07
-1	1.98209e-06
-0.9875	4.21226e-06
-0.975	8.73444e-06
-0.9625	1.76731e-05
-0.95	3.48959e-05
-0.9375	6.72436e-05
-0.925	0.000126466
-0.9125	0.000232151
-0.9	0.000415981
-0.8875	0.000727637
-0.875	0.00124258
-0.8625	0.00207175
-0.85	0.00337276
-0.8375	0.00536168
-0.825	0.00832375
-0.8125	0.0126204
-0.8	0.0186896
-0.7875	0.0270356
-0.775	0.0382045
-0.7625	0.0527443
-0.75	0.0711466
-0.7375	0.0937757
-0.725	0.120788
-0.7125	0.152052
-0.7	0.187083
-0.6875	0.225007
-0.675	0.264556
-0.6625	0.304116
-0.65	0.341827
-0.6375	0.375719
-0.625	0.403881
-0.6125	0.424644
-0.6	0.43674
-0.5875	0.439436
-0.575	0.432605
-0.5625	0.416736
-0.55	0.392874
-0.5375	0.362511
-0.525	0.327429
-0.5125	0.28953
-0.5	0.250673
-0.4875	0.212527
-0.475	0.17647
-0.4625	0.143528
-0.45	0.114359
-0.4375	0.0892751
-0.425	0.0682942
-0.4125	0.0512027
-0.4	0.037629
-0.3875	0.0271107
-0.375	0.019152
-0.3625	0.0132682
-0.35	0.00901592
-0.3375	0.00601006
-0.325	0.00393091
-0.3125	0.00252308
-0.3	0.00158954
-0.2875	0.0009831
-0.275	0.000597021
-0.2625	0.000356069
-0.25	0.000208602
-0.2375	0.00012007
-0.225	6.7916e-05
-0.2125	3.77597e-05
-0.2	2.06396e-05
-0.1875	1.10941e-05
-0.175	5.86544e-06
-0.1625	3.05097e-06
-0.15	1.56176e-06
-0.1375	7.86936e-07
-0.125	3.90422e-07
-0.1125	1.90773e-07
-0.1	9.18364e-08
-0.0875	4.3567e-08
-0.075	2.03745e-08
0.075	2.03745e-08
0.0875	4.3567e-08
0.1	9.18364e-08
0.1125	1.90773e-07
0.125	3.90422e-07
0.1375	7.86936e-07
0.15	1.56176e-06
0.1625	3.05097e-06
0.175	5.86544e-06
0.1875	1.10941e-05
0.2	2.06396e-05
0.2125	3.77597e-05
0.225	6.7916e-05
0.2375	0.00012007
0.25	0.000208602
0.2625	0.000356069
0.275	0.000597021
0.2875	0.0009831
0.3	0.00158954
0.3125	0.00252308
0.325	0.00393091
0.3375	0.00601006
0.35	0.00901592
0.3625	0.0132682
0.375	0.019152
0.3875	0.0271107
0.4	0.037629
0.4125	0.0512027
0.425	0.0682942
0.4375	0.0892751
0.45	0.114359
0.4625	0.143528
0.475	0.17647
0.4875	0.212527
0.5	0.250673
0.5125	0.28953
0.525	0.327429
0.5375	0.362511
0.55	0.392874
0.5625	0.416736
0.575	0.432605
0.5875	0.439436
0.6	0.43674
0.6125	0.424644
0.625	0.403881
0.6375	0.375719
0.65	0.341827
0.6625	0.304116
0.675	0.264556
0.6875	0.225007
0.7	0.187083
0.7125	0.152052
0.725	0.120788
0.7375	0.0937757
0.75	0.0711466
0.7625	0.0527443
0.775	0.0382045
0.7875	0.0270356
0.8	0.0186896
0.8125	0.0126204
0.825	0.00832375
0.8375	0.00536168
0.85	0.00337276
0.8625	0.00207175
0.875	0.00124258
0.8875	0.000727637
0.9	0.000415981
0.9125	0.000232151
0.925	0.000126466
0.9375	6.72436e-05
0.95	3.48959e-05
0.9625	1.76731e-05
0.975	8.73444e-06
0.9875	4.21226e-06
1	1.98209e-06
1.0125	9.09976e-07
1.025	4.07577e-07
1.0375	1.78087e-07
1.05	7.59057e-08
1.0625	3.15578e-08
1.075	1.27969e-08
