200	-6.669375204e-13	0.5252309112	-1.244258272e-13	1.26036769e-12	9.973738454
200.0178019	-359.0104207	-0.3831519628	1.3139341e-12	-2.47062847e-12	11.3691576
200.0914273	-294.4630975	-0.0155008804	2.710134352e-13	-1.496684534e-13	11.00077504
200.1062894	267.3121944	-0.01977817006	-1.012108241e-13	-6.459526307e-13	9.100988909
200.1361895	66.57925794	0.5178531338	1.35612742e-12	-1.648002899e-13	9.824107343
200.188794	325.8345678	-0.6365698878	5.11954089e-13	6.373743802e-13	8.781828494
200.200068	-374.4074088	-0.4868555396	-6.011788423e-13	1.744791425e-12	11.47434278
200.2004709	-98.96928659	0.4791116603	-2.771893077e-15	-1.443871345e-13	10.22604442
200.2064541	239.3521199	0.1592034974	-4.984662623e-13	-4.230884734e-14	9.242039825
200.2456039	-240.6761941	0.2040681033	3.518894664e-13	-5.744541199e-13	10.73979659
200.2597518	207.5356172	0.3010612835	-5.379377579e-13	5.800666187e-13	9.384946936
200.2659328	170.090381	0.4071821972	9.166256048e-14	8.187750047e-13	9.52964089
200.2821682	-178.2893509	0.3704506402	-7.425378145e-14	3.948693851e-13	10.48147747
200.3288959	355.1442836	-1.126611271	-7.594159306e-14	-2.428827322e-13	8.606330564
200.3310903	-311.4339083	-0.09961385684	3.262540394e-13	-3.867983904e-13	11.10498069
200.367267	-389.5076418	-0.5949857419	-7.482787758e-15	-1.138668471e-13	11.57974929
200.4002663	304.3082113	-0.3597754436	3.635028835e-13	5.45505415e-14	8.917988772
200.4120617	-34.31362045	0.5162594606	-1.392948833e-13	-7.093653556e-13	10.07418703
200.5194654	-404.3368745	-0.7074021549	7.024827681e-13	-1.366036941e-12	11.68537011
200.5278996	-259.5049988	0.1363681446	6.165505531e-14	1.505040912e-14	10.84318159
200.555459	-327.9526133	-0.1887518501	1.859088779e-13	-2.932666018e-13	11.20943759
200.5657767	280.5407444	-0.1232552739	-5.510655139e-13	-1.081845494e-12	9.056162764
200.5690084	-127.969986	0.4488723043	9.977675318e-14	5.689763617e-13	10.32755638
200.5760398	34.06885125	0.5240674372	-8.44335161e-13	-6.870423582e-13	9.923796628
200.6039851	336.3633485	-0.7881944828	2.198762182e-12	3.807558803e-12	8.739409724
200.6074348	-200.6172096	0.3206710982	1.827429072e-14	1.089416475e-12	10.58396645
200.6567295	-418.9176769	-0.823969184	-8.112177983e-13	1.209164661e-12	11.79119846
200.684945	254.0976668	0.0742531334	7.680365725e-13	1.148399985e-12	9.196287343
200.6924563	96.84005481	0.5011549583	-1.366476068e-13	-6.515801859e-13	9.774942252
200.7574456	224.3111258	0.234071405	3.587342094e-13	1.662702043e-13	9.33829643
200.761401	148.5251666	0.4461231217	4.28432106e-13	1.031983373e-13	9.627693844
200.7645979	-344.0683879	-0.2827550385	-1.834111112e-13	8.739536698e-13	11.31413775
200.7830054	189.9300548	0.3575640022	7.041874448e-14	-4.180872757e-13	9.4821218
200.7947476	-277.6227574	0.06314913891	6.620141873e-14	-1.619821125e-13	10.94684254
200.8082862	-67.7065834	0.5000358877	3.427613974e-13	1.650561775e-13	10.17499821
200.8338353	315.791524	-0.491665036	5.868720937e-14	-2.809897858e-13	8.874583252
200.9171103	-221.4900204	0.2648364264	4.536590465e-13	-5.090997315e-13	10.68675818
200.9218238	-154.4689061	0.4119996683	9.386244961e-13	-1.282355974e-12	10.42940002
200.9585721	-359.8219829	-0.3814689045	-9.497086045e-13	9.942398162e-13	11.41907345
201	8.312726047e-14	0.5226090481	2.909118382e-13	-8.93396127e-13	10.02386955
201.0122751	346.4846966	-0.9493899026	1.753290293e-13	3.96780831e-14	8.697469495
201.0179843	293.147692	-0.2358855314	8.168099178e-13	1.179670563e-12	9.011794277
201.04621	-295.1435937	-0.01541393578	2.801473336e-13	-2.364741372e-13	11.0507707
201.1374468	-375.2479455	-0.4847441023	4.483924975e-13	-6.116563863e-13	11.52423721
201.1441825	66.74148421	0.5152302612	9.48008462e-13	-5.121557704e-14	9.874238487
201.1560266	268.062273	-0.0196343943	-4.318443957e-13	-1.63773538e-13	9.15098172
201.1887232	-99.20300718	0.4767817714	-4.388066432e-14	4.425830516e-13	10.27616091
201.2112536	-241.2398431	0.2031372167	-3.066861717e-14	6.225765832e-14	10.78984314
201.2409034	124.2901974	0.4765158432	-3.57220652e-13	-3.236603682e-13	9.726174208
201.2476118	240.00788	0.1583767718	6.184688598e-14	-5.686177117e-13	9.292081161
201.2589722	-178.7102749	0.3687000469	-2.192934928e-13	-9.095033226e-14	10.531565
201.260346	326.7992019	-0.6329658357	-3.311970937e-13	-5.78728777e-13	8.831648292
201.2823499	-312.1489866	-0.09915169162	-6.526210571e-13	1.510974821e-12	11.15495758
201.2902726	170.531922	0.4050683746	-1.63055672e-12	-3.476227313e-12	9.579746581
201.2924427	208.0899337	0.2994865913	-1.432072616e-14	-1.669590501e-13	9.43502567
201.3012877	-390.3759947	-0.5924363218	4.829865471e-13	-5.489979097e-13	11.62962182
201.4081156	-34.39481942	0.5137083913	-4.74604976e-13	-4.408355952e-13	10.12431458
201.4137512	356.2266591	-1.120197791	3.728634473e-12	7.519434379e-13	8.65600989
201.4501607	-405.2319635	-0.7044061502	-4.474813248e-13	8.893650136e-13	11.73522031
201.4629879	305.1894177	-0.3577425969	-1.708009704e-12	-7.826227539e-13	8.96788713
201.4899248	-260.1093114	0.1357582761	1.601836019e-13	3.699224636e-13	10.89321209
201.5032308	-328.7006686	-0.1879002175	-4.014656484e-13	5.849100232e-13	11.25939501
201.5534242	-128.2717935	0.4467129671	-3.962625811e-13	-7.206035529e-13	10.37766435
201.5800161	34.15063779	0.5214385931	-1.43894826e-13	4.375128877e-14	9.97392807
201.5805098	-201.0892699	0.319173888	-3.013437573e-13	-3.285680536e-13	10.63404131
201.5841317	-419.8384916	-0.8205189331	2.189644171e-13	-3.656699145e-13	11.84102595
201.6197697	281.3348857	-0.1225429831	9.123262856e-13	1.32069143e-12	9.106127149
201.6798812	337.367015	-0.7837332862	1.058048172e-13	7.944594922e-14	8.789186664
201.7044754	97.07897636	0.4986058192	9.316597382e-13	5.091678472e-13	9.825069709
201.7089165	-344.8479575	-0.2815009588	-7.831419003e-13	3.52439643e-13	11.36407505
201.7303162	254.8003234	0.07388475336	-6.340569527e-13	-1.060943702e-12	9.246305762
201.7531849	-278.2653819	0.06287870706	8.186445652e-14	-2.01307586e-13	10.99685606
201.7815827	148.9037309	0.4438255253	-6.170229962e-13	-8.589122302e-13	9.677808724
201.7943057	224.9164266	0.2328500748	-2.445209992e-13	-4.733550022e-13	9.388357496
201.800434	-67.8660836	0.497590411	-9.78054291e-14	-1.66545537e-12	10.22512048
201.8114681	190.4290888	0.3557042372	7.384254885e-13	9.446455719e-13	9.532214788
201.886494	-222.0089428	0.2636158253	2.922375038e-13	-1.659723018e-13	10.73681921
201.8994716	-360.6317227	-0.379800592	3.440576655e-13	-1.219026757e-12	11.46899003
201.9008654	316.7135214	-0.48889429	-6.767566474e-13	8.854301756e-14	8.924444714
201.9024423	-154.8326839	0.4100395721	2.160184254e-13	-2.763972057e-13	10.47949802
202	-1.152309636e-12	0.5200133061	5.850158978e-14	1.801531723e-12	10.07399933
202.0010956	-295.822513	-0.01532799922	-4.899812689e-13	1.213258243e-12	11.1007664
202.0749609	-376.0866128	-0.4826508952	3.551014569e-14	-4.365286725e-13	11.57413254
202.0762474	293.9846592	-0.2345513453	-1.339136548e-12	-1.456146914e-12	9.061727567
202.0925255	347.5265307	-0.9440161449	-4.833397299e-13	-9.910274948e-14	8.747200807
202.1521549	66.90331235	0.5126338939	1.875948563e-13	6.109251515e-14	9.924368305
202.1769836	-241.8021614	0.2022147289	-2.896734321e-13	8.89048763e-13	10.83988926
202.1770045	-99.43617092	0.4744744796	6.766869737e-13	-9.086037394e-13	10.32627628
202.2056268	268.8102362	-0.01949275517	6.585305447e-13	8.814176801e-13	9.200974638
202.2337192	-312.862422	-0.09869386089	3.820149245e-13	-1.253422648e-12	11.20493469
202.2354495	-391.242435	-0.5899086145	6.01467391e-13	-1.436812739e-12	11.67949543
202.2358319	-179.1301936	0.3669659157	2.103915877e-13	-2.735959588e-13	10.5816517
202.256968	124.6010683	0.4740826179	-6.282318331e-13	7.973440315e-13	9.776295869
202.2886575	240.6618257	0.1575584356	-3.646952388e-13	1.832270484e-13	9.342122078
202.3145479	170.9722999	0.4029763769	1.516284883e-12	4.04554304e-12	9.629851181
202.3250458	208.64275	0.2979282093	5.210084429e-13	-8.815972865e-13	9.48510359
202.3316966	327.7610204	-0.6294023381	8.422934049e-13	-5.474396508e-14	8.881470117
202.3810026	-406.1251004	-0.7014353299	-2.489977592e-13	4.052886281e-13	11.78507177
202.4041794	-34.47582536	0.5111824791	-1.945258155e-13	1.420346155e-12	10.17444088
202.4511187	-329.4470204	-0.1870562948	2.273566719e-13	3.568091608e-13	11.30935281
202.4520379	-260.7122076	0.1351537705	-8.929041559e-14	-2.809505305e-13	10.94324231
202.4983654	357.3058372	-1.113856271	2.828602229e-14	-3.034721314e-14	8.705692814
202.5116857	-420.7573181	-0.8170973184	1.385381338e-13	-3.68418234e-13	11.89085487
202.5255345	306.0680854	-0.3557327329	7.25678993e-13	3.603278117e-13	9.017786637
202.5378782	-128.5728816	0.444574336	-2.652851976e-13	1.233421195e-12	10.42777128
202.5536487	-201.5602074	0.3176905704	-3.24375269e-13	-2.845565148e-13	10.68411547
202.5839822	34.23222705	0.5188360657	9.064341124e-14	2.367132755e-13	10.0240582
202.6533576	-345.625768	-0.2802579994	1.201146753e-13	-1.721200557e-13	11.4140129
202.6736138	282.1267743	-0.1218390488	-9.113108398e-13	-7.852146623e-13	9.156091952
202.7117174	-278.906512	0.0626105023	4.655074149e-13	-3.394477048e-14	11.04686947
