200.003	0.00118892
200.008	0.00514007
200.009	0.00103273
200.011	0.0021014
200.012	0.000156577
200.024	0.0124805
200.025	0.000592732
200.046	0.0213787
200.072	0.0255452
200.089	0.0169791
200.105	0.0162455
200.139	0.034432
200.141	0.00170042
200.167	0.0257317
200.174	0.00727924
200.179	0.00540002
200.184	0.00410333
200.201	0.0175219
200.201	0.000355098
200.214	0.0125421
200.217	0.00286262
200.221	0.00441092
200.228	0.00681169
200.283	0.0550455
200.292	0.00866271
200.312	0.0203748
200.312	0.000101612
200.331	0.0184617
200.341	0.0103465
200.351	0.00972351
200.369	0.0179262
200.373	0.00452808
200.375	0.00191901
200.377	0.00183825
200.392	0.0148566
200.415	0.023117
200.446	0.0310308
200.457	0.010752
200.461	0.00450384
200.467	0.00556257
200.478	0.0116448
200.48	0.001754
200.482	0.00188057
200.531	0.0489559
200.537	0.00604968
200.54	0.00246372
200.549	0.00964055
200.551	0.00201248
200.571	0.0195963
200.577	0.00655372
200.6	0.0225401
200.603	0.00275067
200.608	0.00526412
200.623	0.0147161
200.645	0.0225393
200.658	0.0126115
200.663	0.00554039
200.663	0.000114146
200.665	0.00189335
200.689	0.024004
200.7	0.0110806
200.719	0.0189924
200.721	0.00191468
200.728	0.00693659
200.731	0.0027578
200.75	0.0187698
200.761	0.0112373
200.763	0.00214896
200.77	0.00734824
200.774	0.00339018
200.797	0.0231978
200.807	0.0098544
200.81	0.00299771
200.817	0.00677598
200.821	0.00436632
200.843	0.0220171
200.856	0.0126792
200.858	0.00221747
200.863	0.00489671
200.879	0.0163466
200.894	0.0150634
200.895	0.000908841
200.899	0.00412577
200.9	0.00065268
200.901	0.000615375
200.903	0.00244013
200.908	0.00498451
200.926	0.0175701
200.93	0.004833
200.94	0.00928726
200.946	0.00605222
200.952	0.00608132
200.952	0.000629322
200.956	0.00371524
200.965	0.00929698
200.973	0.00753562
200.977	0.00362177
200.989	0.0124472
200.992	0.00271691
201	0.00799282
201	0.000220975
201.002	0.00168209
201.006	0.00397635
201.006	0.00010525
201.006	0.000569354
201.033	0.0266977
201.056	0.0233323
201.065	0.00896939
201.082	0.0168627
201.088	0.00552781
201.095	0.00689242
201.121	0.0260964
201.125	0.00435039
201.127	0.0021342
201.127	5.51395e-05
201.15	0.0228437
201.155	0.00471045
201.162	0.00746615
201.176	0.0139994
201.185	0.0087586
201.248	0.0627563
201.253	0.00569906
201.271	0.0174846
201.273	0.00161567
201.288	0.0150338
201.289	0.00143893
201.291	0.00175914
201.299	0.00811251
201.312	0.0132594
201.315	0.0032202
201.335	0.019902
201.352	0.0170727
201.354	0.00155273
201.409	0.0550743
201.417	0.00837813
201.421	0.00362975
201.422	0.000782667
201.423	0.000746713
201.429	0.0066746
201.444	0.0149926
201.467	0.023127
201.488	0.0211445
201.494	0.00554146
201.495	0.000573922
201.501	0.00683563
201.526	0.0249484
201.551	0.0241811
201.56	0.00956545
201.565	0.00510561
201.566	0.000707732
201.569	0.00303579
201.575	0.00624896
201.587	0.0118463
201.63	0.0432211
201.631	0.000731696
201.632	0.000779399
201.64	0.00787531
201.673	0.0334329
201.674	0.00125211
201.681	0.00635818
201.69	0.00914816
201.691	0.00153862
201.707	0.0154256
201.707	0.000461048
201.743	0.0358378
201.746	0.00326593
201.749	0.00244226
201.749	0.000397383
201.788	0.0385514
201.79	0.00240584
201.791	0.000926546
201.792	0.000428711
201.795	0.00303714
201.796	0.00142042
201.799	0.00348171
201.835	0.035594
201.84	0.00516815
201.845	0.0047605
201.851	0.00640585
201.854	0.00239098
201.868	0.0137206
201.874	0.00616391
201.879	0.00545204
201.886	0.00702933
201.902	0.0156423
201.907	0.00552603
201.908	0.00088639
201.913	0.00447685
201.936	0.0232906
201.94	0.00383093
201.941	0.00112457
201.955	0.0135743
201.96	0.00509408
201.964	0.00428237
201.964	0.000227864
201.978	0.014051
201.979	0.000845838
201.982	0.0025513
201.992	0.0100702
201.994	0.00235299
202	0.00599052
202.001	0.00120295
202.002	0.000421268
202.003	0.00156698
202.008	0.00479734
202.026	0.0177128
202.033	0.00779238
202.049	0.0154157
202.051	0.00203568
202.064	0.0130405
202.07	0.00570199
202.073	0.00374987
202.086	0.012977
202.109	0.0222859
202.109	0.000584536
202.143	0.0337104
202.197	0.0541365
202.204	0.00683408
202.207	0.0027471
202.216	0.00938861
202.216	0.000323431
202.225	0.00841873
202.228	0.00269145
202.231	0.00309614
202.236	0.00507457
202.258	0.0225288
202.262	0.00388352
202.294	0.0316738
202.314	0.0200091
202.339	0.0256792
202.358	0.0187554
202.363	0.00496253
202.365	0.00229024
