0	-1	-1
0.03981133748	-1.000792471	-1.000792471
0.079532634	-1.00316272	-1.00316272
0.1191277264	-1.007095708	-1.007095708
0.1585493181	-1.012568943	-1.012568943
0.1977371044	-1.019549981	-1.019549981
0.2366162673	-1.027993629	-1.027993629
0.275096692	-1.037839095	-1.037839095
0.3130732896	-1.049007442	-1.049007442
0.3504277819	-1.061399815	-1.061399815
0.3870321693	-1.07489695	-1.07489695
0.4227538652	-1.089360415	-1.089360415
0.4574621681	-1.104635818	-1.104635818
0.4910354242	-1.120557894	-1.120557894
0.523368007	-1.136957035	-1.136957035
0.5543761965	-1.153666484	-1.153666484
0.5840022072	-1.170529289	-1.170529289
0.6122159561	-1.187404188	-1.187404188
0.6390145653	-1.204169807	-1.204169807
0.6644199581	-1.22072694	-1.22072694
0.6884751274	-1.236999	-1.236999
0.711239721	-1.25293097	-1.25293097
0.7327855204	-1.268487309	-1.268487309
0.753192241	-1.283649276	-1.283649276
0.7725439169	-1.298412052	-1.298412052
0.7909259848	-1.312781957	-1.312781957
0.8084230712	-1.326773931	-1.326773931
0.8251174191	-1.340409378	-1.340409378
0.8410878546	-1.35371439	-1.35371439
0.8564091883	-1.366718349	-1.366718349
0.8711519468	-1.379452857	-1.379452857
0.8853823493	-1.391950952	-1.391950952
0.8991624541	-1.404246559	-1.404246559
0.9125504218	-1.416374136	-1.416374136
0.9256008511	-1.428368468	-1.428368468
0.9383651585	-1.440264585	-1.440264585
0.9508919789	-1.452097778	-1.452097778
0.9632275752	-1.463903681	-1.463903681
0.9754162462	-1.475718427	-1.475718427
0.987500729	-1.487578845	-1.487578845
0.9995225929	-1.499522707	-1.499522707
1.011522625	-1.51158901	-1.51158901
1.023541207	-1.523818301	-1.523818301
1.035618686	-1.536253031	-1.536253031
1.04779574	-1.548937957	-1.548937957
1.060113741	-1.561920572	-1.561920572
1.072615111	-1.575251588	-1.575251588
1.085343678	-1.58898545	-1.58898545
1.09834503	-1.603180902	-1.603180902
1.111666856	-1.617901599	-1.617901599
1.125359276	-1.633216751	-1.633216751
1.139475153	-1.649201813	-1.649201813
1.154070359	-1.665939197	-1.665939197
1.169203993	-1.683518988	-1.683518988
1.184938518	-1.702039646	-1.702039646
1.20133978	-1.721608633	-1.721608633
1.218476869	-1.74234294	-1.74234294
1.236421771	-1.764369398	-1.764369398
1.25524874	-1.7878247	-1.7878247
1.275033335	-1.812855003	-1.812855003
1.295851038	-1.839614957	-1.839614957
1.317775396	-1.868265997	-1.868265997
1.340875651	-1.898973756	-1.898973756
1.365213869	-1.931904455	-1.931904455
1.390841628	-1.967220217	-1.967220217
1.417796449	-2.005073386	-2.005073386
1.446098247	-2.045600071	-2.045600071
1.47574618	-2.088913393	-2.088913393
1.50671636	-2.135097095	-2.135097095
1.5389609	-2.184200326	-2.184200326
1.572408638	-2.236234463	-2.236234463
1.606967729	-2.291172641	-2.291172641
1.642529944	-2.348952308	-2.348952308
1.678976274	-2.409480664	-2.409480664
1.71618315	-2.472642302	-2.472642302
1.754028533	-2.538308047	-2.538308047
1.792397181	-2.606343826	-2.606343826
1.831184615	-2.676618548	-2.676618548
1.870299586	-2.749010271	-2.749010271
1.909665076	-2.823410352	-2.823410352
1.949218099	-2.8997256	-2.8997256
1.988908622	-2.977878754	-2.977878754
