0 0.0145234338030527 0.0112515002930242 1.99989445873434 0.000163603382179629
0.03981133748 0.0359757683996506 0.00331461996775071 1.9996706622103 0.000119485820079115
0.079532634 0.059573274404307 0.00124870378836151 1.99949461255995 7.46570258204268e-05
0.1191277264 0.0714167860566031 0.000889457692345964 2.00030417346655 6.37905156287016e-05
0.1585493181 0.0883826923078415 0.000516466971287673 2.00116367599738 4.59023185059132e-05
0.1977371044 0.111931388331429 0.000280848488949491 2.00164235812853 3.1703469898895e-05
0.2366162673 0.132870117555701 0.000182088229498044 2.00253537207756 2.44726246909839e-05
0.275096692 0.155592591526174 0.00012297469802128 2.0033156497925 1.94315842618684e-05
0.3130732896 0.177452701232647 7.86755146545546e-05 2.00431951461061 1.4240530211055e-05
0.3504277819 0.199362336147104 5.5850578701042e-05 2.00539389910433 1.14143875324099e-05
0.3870321693 0.220975722009148 4.46032429573862e-05 2.00657819330475 1.01601396980696e-05
0.4227538652 0.242140161097204 3.39334488630066e-05 2.00788668540014 8.5209101606064e-06
0.4574621681 0.263079263530188 2.80117765221494e-05 2.0092343692077 7.69231355769996e-06
0.4910354242 0.283479326586995 2.18738795079007e-05 2.0106684522953 6.51752533958806e-06
0.523368007 0.303400906561811 1.76119910216675e-05 2.01213836961833 5.65769817341211e-06
0.5543761965 0.322745598734506 1.53335444022536e-05 2.01363843832771 5.28004023070764e-06
0.5840022072 0.341412499522305 1.26905141361542e-05 2.0151737511852 4.65922567447901e-06
0.6122159561 0.359440062255788 1.19668793725508e-05 2.01670411953933 4.66316570623801e-06
0.6390145653 0.376769785438428 9.57994136338352e-06 2.01823227285375 3.94543063936622e-06
0.6644199581 0.393398195030764 8.77019205909077e-06 2.01974609414232 3.80297392496432e-06
0.6884751274 0.409323421743146 8.25215515916688e-06 2.0212429874397 3.75461594401994e-06
0.711239721 0.424588841142919 7.92071500696763e-06 2.0227052089882 3.76992413817743e-06
0.7327855204 0.43920004544738 8.71000207705695e-06 2.02413810161002 4.32462034822828e-06
0.753192241 0.453195300017874 7.87609068856581e-06 2.02553794579986 4.069342468859e-06
0.7725439169 0.46660207793248 8.34186502918615e-06 2.02690946091532 4.47488434783498e-06
0.7909259848 0.479486419489694 8.07626224978548e-06 2.02823960568428 4.48945645468315e-06
0.8084230712 0.491869380723323 8.4460821096875e-06 2.02954181199267 4.85655150718292e-06
0.8251174191 0.503798243965666 9.02212241375232e-06 2.03081619775183 5.35781622018084e-06
0.8410878546 0.515336909118098 9.8629741663876e-06 2.03205276495157 6.04112977457978e-06
0.8564091883 0.526492039793862 1.0044979823587e-05 2.03327526888363 6.33782253429884e-06
0.8711519468 0.537338864009867 1.00893138238796e-05 2.03446672986629 6.55082164798209e-06
0.8853823493 0.547892203862161 1.05383081278895e-05 2.03564534396153 7.03458933472711e-06
0.8991624541 0.558215311284725 1.10878580991358e-05 2.03679857252549 7.60379610172675e-06
0.9125504218 0.568322878454678 1.15657517210445e-05 2.03794433062467 8.14284101606077e-06
0.9256008511 0.578264743411932 1.17457433126236e-05 2.03907597580467 8.48545975422654e-06
0.9383651585 0.588073102832647 1.19847034973253e-05 2.04019908830042 8.88039309439902e-06
0.9508919789 0.597777479133029 1.251813107271e-05 2.04132014537067 9.51066674702114e-06
0.9632275752 0.607410447258991 1.27196624593426e-05 2.04244261125192 9.90633604203865e-06
0.9754162462 0.617012840831963 1.33551321357027e-05 2.04356416655575 1.06611634812397e-05
0.987500729 0.626615536052182 1.37312268336746e-05 2.04468914104642 1.12351115969413e-05
0.9995225929 0.636241463327551 1.38766091456326e-05 2.04582943299617 1.16381475457843e-05
1.011522625 0.645935840000121 1.44180612353586e-05 2.04697904542959 1.23970932784493e-05
1.023541207 0.655727056614988 1.49654204623106e-05 2.04814629447266 1.31956331262293e-05
1.035618686 0.665654659047478 1.52675178236976e-05 2.04933168922426 1.38103705905471e-05
1.04779574 0.675745806701134 1.56240781701716e-05 2.05054758221778 1.4505352055758e-05
1.060113741 0.686044142775106 1.61613757164028e-05 2.05179487595294 1.54087795249676e-05
1.072615111 0.696601841440024 1.63420617527621e-05 2.05306622641744 1.6013402425893e-05
1.085343678 0.707443167764005 1.69945704836785e-05 2.0543867439121 1.71291151642316e-05
1.09834503 0.718626255896387 1.7519980127237e-05 2.05575010525239 1.81823335115449e-05
1.111666856 0.730198078873464 1.78175785806758e-05 2.05716636691971 1.90618847763827e-05
1.125359276 0.742213734542898 1.82121420971156e-05 2.05864152105463 2.01126916814211e-05
1.139475153 0.754739390926622 1.86520887615441e-05 2.06017621696906 2.1297087248175e-05
1.154070359 0.767829628672145 1.91793856302307e-05 2.06178963229015 2.26823803071731e-05
1.169203993 0.781560038049097 1.95314547380943e-05 2.06348618119171 2.39745940693289e-05
1.184938518 0.796011269530119 2.00646355073341e-05 2.06527227067462 2.56242700702865e-05
1.20133978 0.811266631402832 2.05758248977854e-05 2.06716017653394 2.74141557482395e-05
1.218476869 0.827419979466344 2.10168102964092e-05 2.0691627819704 2.93060915799893e-05
1.236421771 0.844575567318659 2.14172632888418e-05 2.07128817391946 3.13706600490761e-05
1.25524874 0.862844489523764 2.17894153115082e-05 2.07355023852761 3.36684565171332e-05
1.275033335 0.882345525781351 2.22232657238276e-05 2.07596394718734 3.6404458667811e-05
1.295851038 0.903209376970199 2.24907441524781e-05 2.07854030699203 3.92862778820138e-05
1.317775396 0.925571482817515 2.26602370808544e-05 2.08129747429151 4.24966361326835e-05
1.340875651 0.949574706011339 2.27434986445978e-05 2.0842492222108 4.61644270717748e-05
1.365213869 0.975368683335765 2.27874950572274e-05 2.08740328151382 5.05466141109669e-05
1.390841628 1.00310107308197 2.25055846548979e-05 2.09077413956535 5.51881203146662e-05
